len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label
2864,-1,979,-1,52,1,1458,-1,1458,-1,1458,-1,52,1,403,1,0.06079673767089844,0.0040531158447265625,0.05698204040527344,0.1220703125,0.05602836608886719,0.010967254638671875,0.11706352233886719,54814,52,4270,9,23,6,22,3.8030147552490234,0.7679462432861328,0,1,0,0,1,1,52538,443,streaming
2864,-1,1458,-1,4270,-1,1458,-1,518,1,52,1,52,1,1458,-1,0.080108642578125,0.05698204040527344,0.05602836608886719,0.18286705017089844,0.015974044799804688,0.10514259338378906,0.06198883056640625,61861,52,4270,9,23,7,22,2.412080764770508,0.2689361572265625,0,1,0,0,1,1,52538,443,streaming
1458,-1,4270,-1,2864,-1,4270,-1,2864,-1,1458,-1,2864,-1,2864,-1,0.05817413330078125,0.05888938903808594,0.06103515625,0.06103515625,0.06198883056640625,0.00095367431640625,0.05888938903808594,66151,52,4270,8,24,7,25,2.0661354064941406,0.3941059112548828,0,1,0,0,0,1,52538,443,streaming
1458,-1,1458,-1,4270,-1,2864,-1,1458,-1,2864,-1,2864,-1,4270,-1,0.0021457672119140625,0.05984306335449219,0.06103515625,0.06413459777832031,0.0019073486328125,0.05793571472167969,0.0629425048828125,78357,52,4270,4,28,3,28,1.3849735260009766,0.07009506225585938,0,1,0,0,1,1,52538,443,streaming
742,-1,52,1,169,1,52,1,1458,-1,2864,-1,2864,-1,1458,-1,0.00286102294921875,0.05602836608886719,0.33593177795410156,1.0721683502197266,0.051021575927734375,0.05888938903808594,0.07414817810058594,72938,52,4270,7,25,6,23,2.998828887939453,1.0721683502197266,0,1,0,0,1,1,52538,443,streaming
2864,-1,2864,-1,2864,-1,1458,-1,2864,-1,4270,-1,2864,-1,4270,-1,0.06103515625,0.06198883056640625,0.0019073486328125,0.0591278076171875,0.06198883056640625,0.06008148193359375,0.0629425048828125,68851,52,4270,6,26,5,25,1.2269020080566406,0.0629425048828125,0,1,0,0,0,1,52538,443,streaming
169,1,52,-1,169,-1,52,1,169,1,52,-1,681,1,52,-1,0.2930164337158203,3.7920475006103516,0.4799365997314453,0.49304962158203125,0.3418922424316406,0.3521442413330078,0.3960132598876953,10384,52,1561,16,16,24,4,35.247087478637695,14.316082000732422,0,1,0,0,1,1,52538,443,streaming
366,-1,169,1,52,1,52,-1,169,1,52,-1,169,1,52,-1,0.15306472778320312,0.30994415283203125,0.0040531158447265625,0.4839897155761719,0.3178119659423828,0.8270740509033203,0.3399848937988281,9439,52,2864,15,17,25,2,99.24197196960449,44.89588737487793,0,1,0,0,1,1,52538,443,streaming
169,-1,1458,-1,4270,-1,1458,-1,2864,-1,2864,-1,52,1,52,1,2.5129318237304688,0.06413459777832031,0.05888938903808594,0.06508827209472656,0.05793571472167969,0.22292137145996094,0.24008750915527344,35885,52,4270,10,22,14,15,8.523941040039062,2.5129318237304688,0,1,0,0,1,1,52538,443,streaming
1458,-1,979,-1,52,1,52,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.06079673767089844,0.1552104949951172,0.015974044799804688,0.4329681396484375,0.051021575927734375,0.00095367431640625,0.051975250244140625,34540,52,5676,12,20,13,14,4.488945007324219,0.8361339569091797,0,1,0,0,0,1,52538,443,streaming
2864,-1,1458,-1,2864,-1,52,1,52,1,567,-1,169,1,52,-1,0.1239776611328125,0.04601478576660156,0.3190040588378906,0.14400482177734375,0.06389617919921875,0.26607513427734375,0.2129077911376953,35681,52,2864,10,22,11,17,4.153013229370117,0.4379749298095703,0,1,0,0,1,1,52538,443,streaming
4270,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,637,1,0.0209808349609375,0.024080276489257812,0.051021575927734375,0.019788742065429688,0.05316734313964844,0.08106231689453125,0.06890296936035156,56963,52,4270,8,24,7,23,2.8829574584960938,0.720977783203125,0,1,0,0,0,1,52538,443,streaming
52,1,52,1,1288,-1,2864,-1,169,1,1458,-1,2864,-1,1458,-1,0.17118453979492188,0.1690387725830078,0.40078163146972656,0.225067138671875,0.05602836608886719,0.0629425048828125,0.00095367431640625,52147,52,4270,11,21,10,20,3.6830902099609375,0.5450248718261719,0,1,0,0,0,1,52538,443,streaming
2864,-1,520,1,52,1,4270,-1,88,-1,52,1,169,1,1458,-1,0.02193450927734375,0.051021575927734375,0.11205673217773438,0.24008750915527344,0.3018379211425781,0.09012222290039062,0.3829002380371094,69219,52,4270,7,25,6,24,10.834932327270508,5.838871002197266,0,1,0,0,1,1,52538,443,streaming
2864,-1,2864,-1,2864,-1,4270,-1,2864,-1,2864,-1,4270,-1,2864,-1,0.04410743713378906,0.05078315734863281,0.05412101745605469,0.05507469177246094,0.05888938903808594,0.0591278076171875,0.06198883056640625,72333,52,4270,7,25,7,25,1.650094985961914,0.19788742065429688,0,1,0,0,0,1,52538,443,streaming
167,1,52,-1,169,1,52,-1,1458,1,1561,-1,284,1,1458,-1,0.11801719665527344,1.0540485382080078,0.31685829162597656,0.11014938354492188,0.17690658569335938,0.07414817810058594,0.3190040588378906,30696,52,1561,9,23,10,20,3.15093994140625,1.0540485382080078,0,1,0,0,1,1,52538,443,streaming
286,1,52,1,52,-1,1561,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.013113021850585938,0.45299530029296875,0.03600120544433594,0.015020370483398438,0.03409385681152344,0.027894973754882812,0.031948089599609375,48984,52,2864,5,27,4,26,1.8582344055175781,0.45299530029296875,0,1,0,0,1,1,52538,443,streaming
2864,-1,4270,-1,1458,-1,1458,-1,52,1,1458,-1,2864,-1,2864,-1,0.06103515625,0.06079673767089844,0.06103515625,0.1270771026611328,0.1049041748046875,0.06103515625,0.06103515625,63021,52,5676,9,23,8,23,1.8520355224609375,0.1468658447265625,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,169,-1,52,1,169,1,52,-1,681,1,52,-1,0.3039836883544922,3.7729740142822266,0.26798248291015625,0.5040168762207031,0.2560615539550781,0.5259513854980469,0.3399848937988281,10932,52,2864,14,18,24,3,40.92597961425781,13.86404037475586,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,169,-1,169,1,52,-1,681,1,52,-1,169,-1,0.34499168395996094,3.679037094116211,0.8578300476074219,0.3180503845214844,0.37598609924316406,0.3249645233154297,3.760099411010742,29068,52,2864,10,22,17,11,36.49282455444336,14.493942260742188,0,1,0,0,1,1,52538,443,streaming
169,1,52,1,52,-1,52,1,403,1,52,-1,403,1,52,-1,0.21696090698242188,0.033855438232421875,0.11301040649414062,0.23102760314941406,0.1361370086669922,0.33283233642578125,0.3230571746826172,30347,52,4270,12,20,12,15,6.313800811767578,2.637147903442383,0,1,0,0,1,1,52538,443,streaming
52,1,403,1,1458,-1,52,1,155,-1,520,1,1458,-1,1458,-1,0.19097328186035156,0.05793571472167969,0.03695487976074219,0.2741813659667969,0.2930164337158203,0.20384788513183594,0.028133392333984375,29743,52,1767,10,22,9,18,4.390954971313477,0.4820823669433594,0,1,0,0,0,1,52538,443,streaming
2864,-1,1458,-1,169,1,52,1,1082,-1,52,1,52,-1,1458,-1,0.031948089599609375,0.030040740966796875,0.14400482177734375,0.17595291137695312,0.01621246337890625,0.22482872009277344,0.03910064697265625,36135,52,2864,9,23,10,20,2.4509429931640625,0.35881996154785156,0,1,0,0,0,1,52538,443,streaming
2864,-1,876,-1,52,1,52,1,988,1,1561,-1,2864,-1,4270,-1,0.03314018249511719,0.010967254638671875,0.40602684020996094,0.0209808349609375,0.308990478515625,0.041961669921875,0.16808509826660156,49541,52,4270,12,20,10,16,3.545999526977539,0.40602684020996094,0,1,0,0,1,1,52538,443,streaming
1458,-1,52,1,169,1,1458,-1,2864,-1,1458,-1,1458,-1,2864,-1,0.1399517059326172,0.11420249938964844,0.1327991485595703,0.04506111145019531,0.04696846008300781,0.0011920928955078125,0.04982948303222656,55624,52,4270,9,23,8,23,1.928091049194336,0.23102760314941406,0,1,0,0,0,1,52538,443,streaming
1458,-1,1221,-1,52,1,52,1,1458,-1,4270,-1,1458,-1,52,1,0.00095367431640625,0.015020370483398438,0.22983551025390625,0.37217140197753906,0.06198883056640625,0.06103515625,0.064849853515625,51748,52,4270,10,22,9,20,2.608776092529297,0.4019737243652344,0,1,0,0,1,1,52538,443,streaming
2864,-1,2864,-1,2864,-1,2864,-1,1458,-1,2864,-1,2864,-1,2864,-1,0.04792213439941406,0.049114227294921875,0.04982948303222656,0.06198883056640625,0.05817413330078125,0.053882598876953125,0.0591278076171875,65279,52,4270,6,26,6,25,1.5668869018554688,0.19598007202148438,0,1,0,0,1,1,52538,443,streaming
3039,-1,52,1,52,1,52,1,169,1,1458,1,1458,1,1561,-1,0.0019073486328125,0.10800361633300781,0.21886825561523438,0.33211708068847656,1.071929931640625,0.23412704467773438,0.017881393432617188,68254,52,4270,9,23,7,25,3.343820571899414,1.071929931640625,0,1,0,0,1,1,52538,443,streaming
2864,-1,2864,-1,4270,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.06008148193359375,0.0629425048828125,0.06008148193359375,0.06103515625,0.06198883056640625,0.00095367431640625,0.06008148193359375,44298,52,4270,8,24,7,24,2.9790401458740234,0.7469654083251953,0,1,0,0,0,1,52538,443,streaming
1458,-1,1220,1,52,1,52,1,1458,-1,4270,-1,1458,-1,1458,-1,0.08416175842285156,0.29778480529785156,0.025033950805664062,0.4730224609375,0.05698204040527344,0.05602836608886719,0.00095367431640625,78926,52,4270,7,25,5,25,2.2139549255371094,0.4730224609375,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,169,-1,52,1,169,1,52,-1,681,1,52,-1,0.47707557678222656,3.6590099334716797,0.5729198455810547,0.8680820465087891,45.736074447631836,0.4858970642089844,0.25010108947753906,10815,52,2864,16,16,25,3,83.44602584838867,45.736074447631836,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,169,-1,52,1,169,1,52,-1,169,-1,52,1,0.2319812774658203,3.7529468536376953,0.6511211395263672,24.42789077758789,0.3180503845214844,3.7240982055664062,0.4107952117919922,17444,52,4270,13,19,22,6,65.67692756652832,24.42789077758789,0,1,0,0,1,1,52538,443,streaming
4270,-1,52,1,52,1,147,-1,2864,-1,1458,-1,52,1,1458,-1,0.38313865661621094,0.13589859008789062,0.025987625122070312,0.06103515625,0.04887580871582031,0.05602836608886719,0.22602081298828125,36052,52,4270,13,19,12,15,7.707118988037109,3.2739639282226562,0,1,0,0,1,1,52538,443,streaming
1458,-1,4270,-1,1458,-1,754,1,52,1,567,-1,1458,-1,1458,-1,0.05888938903808594,0.05602836608886719,0.16307830810546875,0.24700164794921875,0.1838207244873047,0.05698204040527344,0.05602836608886719,39134,52,4270,9,23,5,19,4.778861999511719,0.7281303405761719,0,1,0,0,0,1,52538,443,streaming
286,1,1458,-1,2864,-1,2864,-1,52,1,1458,-1,1288,-1,52,1,0.01811981201171875,0.052928924560546875,0.05507469177246094,0.051975250244140625,0.12087821960449219,0.06318092346191406,0.018835067749023438,52467,52,4270,8,24,4,23,3.679037094116211,0.6990432739257812,0,1,0,0,1,1,52538,443,streaming
1458,-1,2864,-1,403,1,52,1,1458,-1,52,1,88,-1,52,1,0.0591278076171875,0.0438690185546875,0.0011920928955078125,0.015020370483398438,0.18286705017089844,0.1220703125,0.015020370483398438,50242,52,4270,8,24,7,23,3.1599998474121094,0.7140636444091797,0,1,0,0,0,1,52538,443,streaming
1458,-1,1458,-1,4270,-1,52,1,403,1,52,1,1458,-1,4270,-1,0.00095367431640625,0.06198883056640625,0.07104873657226562,0.010967254638671875,0.00095367431640625,0.2410411834716797,0.0629425048828125,61381,52,4270,8,24,7,22,2.6018619537353516,0.6220340728759766,0,1,0,0,1,1,52538,443,streaming
2864,-1,169,1,1458,-1,1458,1,2864,-1,52,1,1458,-1,1458,-1,0.025033950805664062,0.15807151794433594,0.010967254638671875,0.04887580871582031,0.03695487976074219,0.024080276489257812,0.11301040649414062,61056,52,4270,8,24,7,24,2.1228790283203125,0.2491474151611328,0,1,0,0,1,1,52538,443,streaming
4270,-1,2864,-1,1458,-1,871,1,1458,-1,2864,-1,2864,-1,2864,-1,0.05984306335449219,0.06103515625,0.04100799560546875,0.032901763916015625,0.06103515625,0.06103515625,0.06198883056640625,59968,52,4270,9,23,6,22,3.289937973022461,1.001119613647461,0,1,0,0,0,1,52538,443,streaming
52,1,1458,-1,1458,-1,4270,-1,2864,-1,4270,-1,2864,-1,2864,-1,0.010013580322265625,0.00095367431640625,0.06103515625,0.06103515625,0.0629425048828125,0.05984306335449219,0.06103515625,86544,52,4270,5,27,5,27,1.6019344329833984,0.1289844512939453,0,1,0,0,0,1,52538,443,streaming
1458,-1,1458,-1,52,1,2864,-1,4270,-1,52,1,4270,-1,1458,-1,0.12683868408203125,0.029087066650390625,0.029087066650390625,0.06389617919921875,0.01811981201171875,0.0438690185546875,0.06103515625,61832,52,4270,7,25,7,24,2.9158592224121094,1.093149185180664,0,1,0,0,1,1,52538,443,streaming
2864,-1,4270,-1,1458,-1,1339,1,1458,-1,2864,-1,52,1,52,1,0.06508827209472656,0.0591278076171875,0.11086463928222656,0.013113021850585938,0.1888275146484375,0.010013580322265625,0.025033950805664062,77469,52,4270,6,26,5,27,1.6641616821289062,0.1888275146484375,0,1,0,0,0,1,52538,443,streaming
169,1,52,-1,169,-1,52,1,681,-1,52,1,169,1,52,-1,0.5419254302978516,0.43702125549316406,45.591115951538086,0.44798851013183594,0.3268718719482422,3.854036331176758,0.5090236663818359,10698,52,2864,16,16,24,3,84.68890190124512,45.591115951538086,0,1,0,0,1,1,443,52538,streaming
169,-1,52,1,169,1,52,-1,169,-1,52,1,681,-1,52,1,0.35881996154785156,3.74603271484375,0.3590583801269531,0.5710124969482422,44.342994689941406,0.5340576171875,0.3368854522705078,25741,52,2959,21,11,18,10,81.62093162536621,44.342994689941406,0,1,0,0,1,1,443,52538,streaming
169,-1,1458,1,1458,1,52,-1,52,1,52,-1,567,1,754,-1,0.17118453979492188,0.05698204040527344,0.08797645568847656,0.19097328186035156,0.09298324584960938,0.2238750457763672,0.17213821411132812,34270,52,4270,21,11,14,14,6.842136383056641,1.6071796417236328,0,1,0,0,1,1,443,52538,streaming
52,-1,52,-1,1082,1,1458,1,1458,1,1458,1,4270,1,1458,1,0.3790855407714844,0.1709461212158203,0.16117095947265625,0.054836273193359375,0.17499923706054688,0.06413459777832031,0.05888938903808594,29484,52,4270,22,10,12,15,5.014181137084961,0.4830360412597656,0,1,0,0,0,1,443,52538,streaming
1458,1,1458,1,1458,1,169,-1,52,-1,52,-1,52,-1,1458,1,0.026941299438476562,0.027894973754882812,0.18095970153808594,0.014066696166992188,0.19502639770507812,0.010013580322265625,0.13589859008789062,44833,52,4270,21,11,9,20,3.4618377685546875,0.43702125549316406,0,1,0,0,0,1,443,52538,streaming
2900,1,52,-1,754,-1,52,-1,52,1,1561,1,1458,1,1458,1,0.017881393432617188,0.26607513427734375,0.09489059448242188,0.3361701965332031,0.05984306335449219,0.00095367431640625,0.05221366882324219,41208,52,2900,22,10,8,20,2.619028091430664,0.3361701965332031,0,1,0,0,1,1,443,52538,streaming
52,-1,637,-1,52,1,286,-1,1561,1,1458,1,1458,1,1458,1,0.03409385681152344,0.2548694610595703,0.3781318664550781,0.04506111145019531,0.018835067749023438,0.031948089599609375,0.024080276489257812,54555,52,4270,25,7,7,23,2.335071563720703,0.3781318664550781,0,1,0,0,0,1,443,52538,streaming
52,-1,912,1,52,-1,988,-1,52,-1,52,-1,1458,1,1458,1,0.05817413330078125,0.09489059448242188,0.03910064697265625,0.00095367431640625,0.11706352233886719,0.06985664367675781,0.05507469177246094,49496,52,4270,20,12,10,19,2.415180206298828,0.30612945556640625,0,1,0,0,0,1,443,52538,streaming
1458,1,167,-1,912,1,2864,1,2864,1,2864,1,2864,1,1458,1,0.26297569274902344,0.1010894775390625,0.06198883056640625,0.051021575927734375,0.053882598876953125,0.05412101745605469,0.05698204040527344,53739,52,4270,24,8,9,21,1.9969940185546875,0.26297569274902344,0,1,0,0,1,1,443,52538,streaming
2864,1,1458,1,2864,1,2864,1,2864,1,2864,1,2864,1,1458,1,0.00095367431640625,0.05602836608886719,0.05888938903808594,0.06318092346191406,0.05984306335449219,0.06198883056640625,0.06103515625,55780,52,3930,24,8,8,23,2.5739669799804688,0.35190582275390625,0,1,0,0,1,1,443,52538,streaming
1458,1,1458,1,1458,1,1458,1,1458,1,1458,1,1458,1,1458,1,0.024080276489257812,0.025033950805664062,0.024080276489257812,0.0247955322265625,0.027179718017578125,0.027894973754882812,0.030994415283203125,61317,52,4270,27,5,4,28,1.6880035400390625,0.4420280456542969,0,1,0,0,0,1,443,52538,streaming
2864,1,4270,1,1458,1,1458,1,4270,1,2864,1,2864,1,167,-1,0.06198883056640625,0.06198883056640625,0.00095367431640625,0.06103515625,0.06008148193359375,0.06198883056640625,0.008106231689453125,60717,52,4270,24,8,8,22,2.086162567138672,0.47588348388671875,0,1,0,0,0,1,443,52538,streaming
169,1,52,-1,169,-1,52,1,169,1,52,-1,681,1,52,-1,0.2579689025878906,3.721952438354492,0.5099773406982422,0.5970001220703125,42.18006134033203,0.7009506225585938,0.29206275939941406,14047,52,1561,14,18,21,6,136.57307624816895,63.272953033447266,0,1,0,0,1,1,52538,443,streaming
52,-1,169,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,3.7560462951660156,3.125905990600586,0.02002716064453125,0.02193450927734375,0.025033950805664062,0.027179718017578125,0.027894973754882812,33382,52,4270,7,25,10,18,13.427972793579102,3.7560462951660156,0,1,0,0,0,1,52538,443,streaming
1458,-1,1458,-1,169,1,52,1,52,1,567,-1,1458,-1,2864,-1,0.030994415283203125,0.019788742065429688,0.38504600524902344,0.0171661376953125,0.17189979553222656,0.03695487976074219,0.03600120544433594,35431,52,2864,11,21,8,18,3.268003463745117,0.38504600524902344,0,1,0,0,0,1,52538,443,streaming
155,-1,520,1,52,-1,169,1,52,-1,1561,-1,1458,-1,1458,-1,0.4591941833496094,0.24390220642089844,0.3979206085205078,0.3249645233154297,0.8101463317871094,0.009059906005859375,0.026941299438476562,33643,52,2864,6,26,9,20,4.036188125610352,0.8101463317871094,0,1,0,0,1,1,52538,443,streaming
2864,-1,403,1,52,1,52,1,773,-1,52,1,1458,-1,2864,-1,0.08392333984375,0.011920928955078125,0.015020370483398438,0.31495094299316406,0.025987625122070312,0.3941059112548828,0.03695487976074219,41654,52,2864,11,21,7,18,3.1909942626953125,0.3941059112548828,0,1,0,0,1,1,52538,443,streaming
52,1,876,-1,4270,-1,1458,-1,4270,-1,2864,-1,286,1,52,1,0.2570152282714844,0.05817413330078125,0.04982948303222656,0.05507469177246094,0.05412101745605469,0.17976760864257812,0.2040863037109375,54491,52,4270,9,23,6,19,3.7031173706054688,0.5679130554199219,0,1,0,0,0,1,52538,443,streaming
2864,-1,1458,-1,4270,-1,1458,-1,1458,-1,4270,-1,2864,-1,1458,-1,0.10204315185546875,0.0629425048828125,0.06008148193359375,0.00095367431640625,0.06103515625,0.06103515625,0.06079673767089844,63425,52,4270,6,26,5,24,2.157926559448242,0.26416778564453125,0,1,0,0,1,1,52538,443,streaming
2864,-1,4270,-1,1458,-1,52,1,52,1,1458,-1,4270,-1,1458,-1,0.06198883056640625,0.06008148193359375,0.186920166015625,0.010967254638671875,0.3120899200439453,0.0629425048828125,0.05888938903808594,59416,52,4270,10,22,9,22,2.527952194213867,0.3120899200439453,0,1,0,0,0,1,52538,443,streaming
1288,-1,4270,-1,1458,-1,1458,-1,4270,-1,2864,-1,4270,-1,2864,-1,0.06103515625,0.0591278076171875,0.00095367431640625,0.06103515625,0.06079673767089844,0.06198883056640625,0.06103515625,53552,52,4270,6,26,7,25,2.418041229248047,0.5657672882080078,0,1,0,0,1,1,52538,443,streaming
1458,-1,169,1,809,-1,52,1,52,1,1458,1,1561,-1,2864,-1,0.049114227294921875,0.0,0.4119873046875,0.07891654968261719,1.1310577392578125,0.23508071899414062,0.04792213439941406,61232,52,4270,8,24,6,24,4.72712516784668,1.1310577392578125,0,1,0,0,1,1,52538,443,streaming
1458,-1,4270,-1,2864,-1,4270,-1,1458,-1,1458,-1,4270,-1,4270,-1,0.06198883056640625,0.06008148193359375,0.0629425048828125,0.06008148193359375,0.00095367431640625,0.06103515625,0.0629425048828125,93338,52,5676,4,28,3,29,1.5790462493896484,0.064849853515625,0,1,0,0,0,1,52538,443,streaming
2864,-1,1458,-1,1458,-1,4270,-1,52,1,2864,-1,3760,-1,4270,-1,0.06198883056640625,0.0011920928955078125,0.05984306335449219,0.025033950805664062,0.03600120544433594,0.06198883056640625,0.06198883056640625,75672,52,4270,5,27,5,27,1.566171646118164,0.1990795135498047,0,1,0,0,0,1,52538,443,streaming
169,1,169,-1,52,1,169,1,52,-1,681,1,52,-1,169,-1,4.018068313598633,0.4849433898925781,0.8111000061035156,40.580034255981445,0.6229877471923828,0.3268718719482422,3.7360191345214844,10698,52,1561,16,16,23,4,76.67207717895508,40.580034255981445,0,1,0,0,1,1,52538,443,streaming
169,1,52,-1,169,1,52,-1,169,1,52,-1,169,-1,169,1,0.33783912658691406,0.4839897155761719,0.3380775451660156,0.6079673767089844,0.21910667419433594,3.6439895629882812,23.810863494873047,14866,52,2864,11,21,22,6,111.2678050994873,44.857025146484375,0,1,0,0,1,1,52538,443,streaming
1458,-1,1458,-1,1458,-1,1458,-1,1458,-1,52,1,52,1,52,1,0.024080276489257812,0.025033950805664062,0.026941299438476562,0.027894973754882812,0.3371238708496094,0.16498565673828125,0.012874603271484375,30261,52,2864,10,22,12,18,5.943059921264648,2.0389556884765625,0,1,0,0,1,1,52538,443,streaming
876,-1,169,1,52,1,1458,-1,2864,-1,1458,-1,1458,-1,567,-1,0.1590251922607422,0.2319812774658203,0.1480579376220703,0.03314018249511719,0.033855438232421875,0.03814697265625,0.00095367431640625,33239,52,2864,11,21,8,16,5.143165588378906,0.5328655242919922,0,1,0,0,1,1,52538,443,streaming
1561,-1,1458,-1,1458,-1,4270,-1,1458,-1,1458,-1,1458,-1,1458,-1,0.028133392333984375,0.026941299438476562,0.33092498779296875,0.03814697265625,0.041961669921875,0.03600120544433594,0.0019073486328125,48892,52,4270,8,24,7,22,3.1571388244628906,0.6830692291259766,0,1,0,0,1,1,52538,443,streaming
